person_age,person_gender,person_0,person_income,person_emp_exp,person_home_2ership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
36,0,Master,71863,14,0,21000,1,14.11,0.29,16,576,0,1
36,0,High School,96791,14,0,21000,2,11.36,0.22,12,692,0,0
37,0,High School,111472,14,0,21000,2,11.63,0.19,15,672,0,0
39,0,Associate,133027,18,0,21000,1,11.11,0.16,16,695,0,0
39,1,Associate,24588,21,1,6000,1,11.14,0.24,13,565,0,1
38,1,Master,240894,15,0,21000,5,10.37,0.09,11,566,0,0
39,0,Associate,58488,16,0,20500,1,14.59,0.35,16,654,0,1
36,1,Associate,85076,16,0,20400,2,10.37,0.24,14,685,0,0
37,1,Bachelor,84975,15,0,20400,1,13.06,0.24,11,705,1,0
36,0,Bachelor,46506,11,0,20000,2,12.41,0.43,16,669,0,1
37,1,Associate,25182,16,2,3000,2,12.69,0.12,17,674,1,0
48,0,High School,48805,24,0,20000,2,7.49,0.41,12,687,0,1
45,1,Doctorate,45165,25,0,20000,5,11.71,0.44,15,579,0,1
36,1,Bachelor,54627,16,0,20000,1,11.36,0.37,14,648,0,1
36,1,Master,58605,14,0,20000,1,13.61,0.34,14,503,0,1
37,1,High School,51012,15,0,20000,4,14.25,0.39,17,632,0,1
50,0,Bachelor,53673,26,0,20000,1,20,0.37,11,593,0,1
38,0,Master,61094,14,0,20000,1,13.85,0.33,14,683,0,1
40,1,Associate,60495,17,0,20000,3,11.01,0.33,17,649,0,1
37,0,Associate,55168,14,0,20000,5,12.53,0.36,14,629,0,1
43,0,Associate,25238,19,2,5000,0,7.14,0.2,15,704,0,0
40,1,Bachelor,56040,20,0,20000,3,14.61,0.36,11,704,0,1
36,1,Associate,25130,13,1,3900,1,5.99,0.16,12,601,0,0
39,1,Bachelor,75910,13,0,20000,4,12.68,0.26,13,697,0,1
38,1,Associate,78263,14,0,20000,3,11.11,0.26,13,693,0,1
39,0,High School,78884,18,0,20000,2,10.74,0.25,17,627,0,1
37,1,High School,78995,12,0,20000,4,10.25,0.25,16,627,0,1
37,1,High School,79134,14,0,20000,5,16.71,0.25,17,635,0,1
36,0,High School,79299,15,0,20000,0,15.33,0.25,15,653,0,1
38,1,Bachelor,81086,14,0,20000,0,14.59,0.25,14,707,1,0
38,0,High School,26352,15,1,3000,5,13.43,0.11,17,702,1,0
39,0,Associate,87371,17,0,20000,1,12.69,0.23,14,553,1,0
40,0,Bachelor,26296,15,1,1500,5,11.12,0.06,14,591,0,0
41,1,Associate,90936,20,0,20000,4,11.14,0.22,11,689,0,0
39,1,Bachelor,26890,17,2,6000,1,6.03,0.22,12,640,1,0
36,1,Doctorate,92850,18,0,20000,1,13.22,0.22,12,556,1,0
50,0,Doctorate,92903,29,0,20000,4,11.99,0.22,17,730,1,0
38,0,High School,26961,18,2,4750,0,15.23,0.18,16,589,1,0
36,0,Associate,26792,14,2,2100,2,8.49,0.08,12,684,0,0
41,1,Bachelor,26985,20,2,3500,5,13.61,0.13,12,716,0,0
36,1,Associate,27434,15,1,8000,0,6.99,0.29,17,590,1,0
36,0,Associate,101687,9,0,20000,0,9.64,0.2,16,653,0,1
40,0,Master,88660,14,0,20000,1,14.54,0.23,11,700,0,1
36,1,High School,124428,15,0,20000,3,13.79,0.16,17,545,1,0
37,0,Bachelor,111662,12,0,20000,3,14.46,0.18,15,633,0,1
38,1,Associate,132850,17,0,20000,5,6.91,0.15,13,600,1,0
40,0,High School,132787,17,0,20000,0,10.38,0.15,16,684,1,0
41,0,Associate,133500,20,0,20000,5,6.91,0.15,16,572,1,0
37,0,High School,130755,14,0,20000,5,16.32,0.15,15,655,0,1
37,0,High School,144867,12,0,20000,2,13.47,0.14,11,593,0,0
36,0,Associate,156905,16,0,20000,0,11.01,0.13,14,679,0,0
39,0,Associate,28431,16,2,6400,1,8.9,0.23,14,699,0,0
41,1,High School,181078,20,0,20000,4,19.47,0.11,15,620,0,0
39,0,Associate,180805,19,0,20000,5,10.08,0.11,17,635,0,0
45,1,High School,28432,25,2,7000,4,7.29,0.25,15,714,0,0
40,0,Bachelor,208554,15,0,20000,3,11.01,0.1,13,706,1,0
42,1,High School,1067921,20,0,20000,0,11.01,0.02,17,529,1,0
40,1,Master,28911,18,2,7750,1,7.88,0.27,16,660,0,0
36,0,Associate,28653,13,2,12000,2,11.48,0.42,11,581,1,0
40,1,Associate,18212,14,0,1000,1,9.25,0.05,11,634,1,0
41,0,Associate,29165,18,2,10000,5,10.38,0.34,16,628,1,0
47,0,Doctorate,22823,23,0,1000,5,14.84,0.04,16,654,0,1
38,1,Associate,59168,17,0,19000,1,14.96,0.32,16,661,0,1
38,0,Bachelor,29592,13,1,7750,5,12.53,0.26,14,695,0,1
36,1,Associate,29875,13,1,6200,2,10.65,0.21,16,613,0,0
37,1,Associate,124630,16,0,18550,3,7.88,0.15,12,682,0,0
38,1,Associate,29807,13,1,1500,3,6.03,0.05,16,667,1,0
42,1,High School,181300,19,0,18400,1,11.01,0.1,17,683,0,0
38,0,Associate,48932,14,0,18225,0,12.42,0.37,17,625,0,1
42,0,Master,55147,24,0,18200,3,10.83,0.33,14,719,0,1
37,0,Bachelor,70670,13,0,18200,1,10.99,0.26,11,681,0,1
41,1,High School,29856,20,1,1500,1,11.01,0.05,15,611,1,0
43,0,High School,44969,18,0,18000,4,11.71,0.4,16,611,0,1
37,1,High School,52926,17,0,18000,2,8.88,0.34,16,722,0,1
43,1,Master,60933,21,0,18000,4,14.35,0.3,16,705,0,1
45,1,Associate,29767,22,1,4000,2,13.49,0.13,13,619,1,0
45,0,High School,59340,26,0,18000,1,13.85,0.3,15,568,0,1
40,0,Master,67232,17,0,18000,5,7.88,0.27,14,724,0,1
39,0,High School,84942,13,0,18000,4,11.14,0.21,14,540,1,0
39,1,Associate,89423,15,0,18000,0,11.01,0.2,15,578,1,0
44,1,Bachelor,29677,21,1,7750,5,15.58,0.26,13,557,1,0
36,1,Associate,29610,17,2,4000,2,14.72,0.14,15,700,0,0
38,0,Associate,93632,17,0,18000,2,10.65,0.19,11,717,0,0
43,0,High School,76870,19,0,18000,1,17.27,0.23,14,684,0,1
38,1,High School,97920,15,0,18000,3,10.59,0.18,16,664,1,0
36,0,High School,99685,10,0,18000,5,13.22,0.18,17,533,1,0
48,1,High School,100112,25,0,18000,5,7.51,0.18,16,611,1,0
47,0,High School,29778,23,1,5100,5,11.01,0.17,16,710,0,0
40,1,Bachelor,103074,15,0,18000,5,11.48,0.17,13,713,1,0
43,1,High School,108880,17,0,18000,1,13.11,0.17,12,657,0,0
36,1,High School,151123,16,0,18000,5,11.11,0.12,11,670,1,0
36,1,Bachelor,156729,14,0,18000,1,11.71,0.11,14,670,1,0
44,0,High School,29953,20,2,5000,0,14.74,0.17,15,597,1,0
39,1,High School,202824,19,0,18000,5,17.93,0.09,11,689,0,1
36,1,Associate,29529,14,1,1500,3,9.63,0.05,16,622,0,0
50,0,Bachelor,102920,28,0,17500,5,13.49,0.17,17,653,0,0
38,1,High School,62338,20,0,17000,5,10.38,0.27,11,704,0,1
49,0,Bachelor,85030,25,0,17000,0,11.71,0.2,16,693,1,0
46,0,Associate,87268,26,0,17000,4,8.88,0.19,15,573,1,0
42,1,Associate,90990,22,0,17000,1,7.9,0.19,15,558,0,0
40,0,Associate,114761,17,0,17000,4,10,0.15,15,628,0,0
49,0,High School,104625,26,0,16875,4,7.51,0.16,14,657,1,0
37,0,Associate,30783,13,2,10625,2,13.06,0.35,12,649,1,0
36,1,Associate,30771,12,1,11500,1,7.29,0.37,12,691,0,0
38,1,High School,57477,12,0,16500,3,7.9,0.29,16,631,0,1
43,0,High School,30948,23,1,10000,0,9.62,0.32,17,678,1,0
36,1,Bachelor,87216,15,0,16500,2,13.61,0.19,11,658,1,0
48,1,Master,111439,23,0,16500,3,12.69,0.15,15,630,1,0
36,0,Doctorate,44266,17,0,16000,4,8.9,0.36,17,663,0,1
44,1,High School,44211,20,0,16000,4,11.49,0.36,13,610,0,1
39,0,High School,53445,17,0,16000,1,11.01,0.3,16,648,0,1
41,0,High School,55028,16,0,16000,1,12.99,0.29,14,634,0,1
36,1,Master,30809,14,1,3000,5,8.7,0.1,12,681,1,0
36,1,Bachelor,53957,18,0,16000,3,14.65,0.3,11,651,0,1
50,0,Bachelor,61500,24,0,16000,4,7.9,0.26,17,663,0,1
36,0,Associate,31553,11,1,8700,0,12.23,0.28,14,661,0,1
37,0,Associate,72791,15,0,16000,3,11.01,0.22,15,663,1,0
42,1,Associate,66014,21,0,16000,3,12.87,0.24,14,711,0,1
38,1,Bachelor,73041,15,0,16000,2,13.22,0.22,14,687,0,0
37,1,High School,31728,14,1,1600,0,11.01,0.05,14,616,0,0
39,0,High School,79003,11,0,16000,5,11.83,0.2,16,603,1,0
39,1,Associate,81628,18,0,16000,2,10.99,0.2,16,574,1,0
39,0,Bachelor,85314,17,0,16000,1,7.9,0.19,14,635,0,0
40,0,Associate,84658,19,0,16000,3,11.99,0.19,12,645,1,0
48,0,Doctorate,86302,23,0,16000,4,9.25,0.19,17,650,1,0
49,1,High School,83706,27,0,16000,5,14.96,0.19,12,692,0,1
42,1,Associate,27464,20,0,1000,3,7.29,0.04,13,675,1,0
38,1,High School,30807,20,0,1000,0,8,0.03,16,656,0,0
37,1,High School,32239,13,2,6000,1,8.59,0.19,12,586,1,0
36,1,Associate,33842,11,0,1000,0,11.49,0.03,12,695,1,0
41,0,Master,35417,18,0,1000,0,11.01,0.03,13,688,1,0
46,1,Master,42945,23,0,1000,2,7.9,0.02,12,633,1,0
41,0,Associate,32925,21,1,10300,4,16.29,0.31,14,661,0,1
45,1,Bachelor,47061,22,0,1000,3,14.72,0.02,12,706,0,0
40,0,Associate,48924,19,0,1000,0,15.23,0.02,14,582,0,0
37,1,Doctorate,53487,16,0,1000,0,5.42,0.02,13,682,0,0
36,0,High School,51125,14,0,1000,5,7.51,0.02,14,620,0,1
38,1,Associate,73546,17,0,1000,4,9.45,0.01,17,653,0,0
41,1,Associate,33032,18,1,6000,3,12.21,0.18,16,507,0,1
44,0,Associate,33180,22,1,6200,3,6.03,0.19,16,691,1,0
45,1,Associate,33084,21,2,4000,1,7.88,0.12,12,577,0,0
36,1,Master,33173,12,2,4500,1,7.66,0.14,11,678,0,0
36,0,High School,21016,11,0,1200,4,13.06,0.06,15,617,1,0
44,1,Bachelor,21033,23,0,1200,3,7.66,0.06,14,657,1,0
39,0,High School,23169,16,0,1200,3,14.74,0.05,11,667,0,1
36,0,Master,23941,14,0,1200,3,9.62,0.05,14,738,1,0
36,0,Associate,35667,9,0,1200,1,12.42,0.03,15,641,1,0
36,1,Associate,33396,14,2,6000,5,7.14,0.18,15,677,0,0
41,1,Associate,69596,18,0,1200,4,15.99,0.02,12,708,1,0
37,1,High School,103088,16,0,1200,2,8.9,0.01,13,667,0,0
45,0,High School,33430,20,1,6000,4,5.99,0.18,13,649,0,1
40,1,Associate,33760,17,1,6925,0,9.99,0.21,15,680,1,0
39,0,Bachelor,33560,16,1,4800,5,8.59,0.14,17,666,1,0
38,0,Doctorate,46060,16,0,1375,2,6.91,0.03,11,686,0,0
38,1,High School,33911,13,1,4700,1,13.92,0.14,13,590,1,0
37,0,High School,32846,18,0,1500,0,6.91,0.05,17,646,1,0
41,0,Master,34052,21,0,1500,3,12.99,0.04,15,659,0,0
48,0,High School,35430,26,0,1500,1,7.51,0.04,15,596,1,0
42,1,Associate,37342,20,0,1500,2,12.98,0.04,14,703,0,0
40,1,Associate,38121,18,0,1500,1,13.72,0.04,14,695,0,1
50,0,Associate,35408,26,0,1500,4,10.39,0.04,15,704,0,1
42,0,Associate,43092,21,0,1500,1,7.37,0.03,12,692,0,0
41,1,Bachelor,43489,21,0,1500,2,12.87,0.03,14,715,1,0
43,0,Bachelor,34524,20,1,6250,5,11.01,0.18,13,607,0,1
41,1,Master,39621,15,0,1500,5,14.74,0.04,17,702,0,1
48,1,High School,41204,22,0,1500,5,14.74,0.04,11,627,0,1
36,0,High School,34701,12,1,3075,2,15.62,0.09,12,585,0,1
39,0,High School,48037,15,0,1500,3,10.36,0.03,16,710,0,1
40,0,Bachelor,60935,19,0,1500,3,9.32,0.02,16,642,1,0
43,1,Doctorate,62757,22,0,1500,2,11.86,0.02,11,696,1,0
45,0,Bachelor,63513,24,0,1500,1,8.94,0.02,13,674,0,0
44,1,High School,34111,22,2,3500,2,8.94,0.1,12,660,1,0
48,0,High School,34748,22,1,7500,5,7.74,0.22,16,673,1,0
41,1,High School,66869,18,0,1500,2,5.99,0.02,15,681,1,0
41,1,Associate,76680,19,0,1500,4,8,0.02,17,536,1,0
45,0,Associate,90464,22,0,1500,1,13.61,0.02,13,710,0,0
38,1,Bachelor,97036,14,0,1500,0,11.49,0.02,16,503,1,0
36,1,Bachelor,107593,15,0,1500,4,11.36,0.01,14,651,1,0
40,0,Associate,108948,17,0,1500,0,14.27,0.01,14,637,1,0
37,0,High School,35135,17,1,1800,0,6.76,0.05,12,653,1,0
42,1,High School,17421,23,0,1700,0,13.16,0.1,13,631,1,0
44,0,Associate,33160,22,0,1700,0,6.99,0.05,15,708,0,0
39,1,High School,35606,16,1,8000,1,10.37,0.22,14,669,1,0
37,0,Doctorate,54119,13,0,1700,4,10.59,0.03,17,736,0,1
41,1,High School,18276,17,0,1800,4,11.01,0.1,17,667,0,0
40,0,High School,23743,19,0,1800,2,11.99,0.08,13,564,1,0
37,0,Associate,32776,14,0,1800,1,11.36,0.05,11,657,0,0
36,1,High School,55101,14,0,1800,3,14.27,0.03,15,609,0,0
36,1,Doctorate,35616,12,2,5375,5,11.11,0.15,13,627,1,0
39,1,Associate,53896,17,0,1800,1,14.91,0.03,17,629,0,1
37,0,Master,35754,18,1,4000,2,6.54,0.11,17,644,1,0
37,0,Associate,61315,12,0,1800,2,8.9,0.03,11,687,0,0
37,1,Master,62609,19,0,1800,3,7.51,0.03,14,568,0,0
49,1,Master,35683,27,1,12000,1,11.01,0.34,16,645,1,0
36,1,Master,188580,14,0,1800,5,8,0.01,16,641,1,0
43,1,Bachelor,14341,20,0,1950,0,11.01,0.14,11,707,0,1
42,0,Associate,49083,19,0,1950,3,11.86,0.04,17,677,0,0
36,0,Associate,109359,15,0,1950,3,12.42,0.02,15,585,1,0
39,0,Associate,15100,19,0,2000,2,10.65,0.13,11,622,0,1
37,1,Master,35648,18,1,7750,3,11.01,0.22,16,759,0,0
48,1,Associate,19058,26,0,2000,3,12.84,0.1,14,667,0,0
47,0,Master,22693,24,0,2000,0,7.29,0.09,11,680,1,0
39,1,Associate,23967,17,0,2000,0,7.88,0.08,12,676,1,0
45,0,Doctorate,24203,19,0,2000,2,8.49,0.08,12,680,1,0
48,1,High School,24526,26,0,2000,4,13.47,0.08,12,508,1,0
43,0,Associate,35523,23,2,5000,1,7.88,0.14,11,697,1,0
42,0,Associate,25540,18,0,2000,4,20,0.08,13,713,0,0
46,1,Associate,35456,25,1,10000,4,11.58,0.28,11,577,0,0
39,0,Bachelor,30296,14,0,2000,1,10.99,0.07,11,674,0,0
39,0,Bachelor,36136,16,2,1800,2,7.37,0.05,11,685,1,0
41,1,Master,29995,17,0,2000,4,7.75,0.07,17,666,0,1
36,0,Master,36229,11,2,1250,2,11.83,0.03,15,655,0,0
44,1,Associate,31331,19,0,2000,1,11.01,0.06,13,712,1,0
37,0,High School,32938,15,0,2000,0,13.16,0.06,16,621,0,0
39,0,High School,35072,14,0,2000,2,11.01,0.06,14,668,1,0
39,0,Associate,36921,16,2,8000,5,9.63,0.22,17,641,1,0
48,1,Bachelor,37097,28,1,2100,5,12.42,0.06,14,701,1,0
44,1,Associate,123674,24,0,15000,1,8.94,0.12,12,623,0,0
46,1,Bachelor,123209,19,0,15000,4,13.22,0.12,17,716,1,0
44,1,High School,130571,23,0,15000,1,13.57,0.11,12,568,1,0
37,0,Associate,37308,16,2,4800,0,16.29,0.13,11,693,1,0
36,1,High School,145110,15,0,15000,5,12.99,0.1,15,661,1,0
36,0,Associate,147248,14,0,15000,5,11.01,0.1,17,699,1,0
39,1,Associate,37327,19,1,10375,0,8.9,0.28,13,699,1,0
38,1,High School,270988,14,0,15000,0,15.62,0.06,17,571,1,0
37,1,Bachelor,634797,15,0,15000,2,11.01,0.02,12,747,0,0
37,1,Master,76639,19,0,14900,3,9.63,0.19,13,625,1,0
37,0,High School,58428,18,0,14725,3,11.01,0.25,11,611,0,1
36,1,Associate,37107,12,0,2000,1,14.26,0.05,12,667,0,0
41,0,Associate,39880,18,0,2000,0,10.99,0.05,12,667,0,1
48,0,Associate,39842,28,0,2000,2,17.27,0.05,16,652,0,1
38,0,Associate,40430,16,0,2000,2,16.89,0.05,14,651,0,1
45,1,Associate,37619,22,1,1000,1,15.23,0.03,11,689,0,0
43,1,Associate,72723,19,0,2000,3,12.53,0.03,17,697,1,0
44,0,Bachelor,79027,23,0,2000,1,7.9,0.03,14,651,0,0
43,0,Associate,84085,25,0,2000,3,8.9,0.02,17,676,1,0
37,1,High School,36758,13,1,8000,5,11.01,0.22,17,646,0,0
43,0,Bachelor,103049,17,0,2000,4,6.62,0.02,14,681,1,0
36,0,Associate,447300,16,0,2000,3,11.01,0,14,638,0,1
40,0,High School,37031,17,2,5000,5,13.43,0.14,11,661,0,0
38,0,High School,42821,14,0,2100,3,14.72,0.05,13,662,0,0
38,1,Associate,12742,16,0,2200,0,9.63,0.17,17,677,0,1
39,1,Bachelor,41724,16,0,14000,5,17.58,0.34,16,740,0,1
38,0,Associate,36921,16,0,2200,3,11.01,0.06,11,692,1,0
36,0,Associate,65696,12,0,2225,5,10.59,0.03,14,636,0,1
36,1,High School,63904,11,0,2250,5,5.42,0.04,14,628,1,0
39,1,Associate,37071,15,0,2300,3,14.79,0.06,15,685,0,0
46,0,Bachelor,37057,25,1,3050,2,7.88,0.08,14,650,0,0
38,1,Associate,27199,16,0,2350,3,14.17,0.09,16,655,0,0
37,1,High School,49169,16,0,2350,1,7.88,0.05,12,544,1,0
40,0,Master,20019,20,0,2375,1,11.11,0.12,12,727,0,0
36,1,Associate,16934,12,0,2400,0,17.49,0.14,11,674,0,1
37,1,Doctorate,18099,14,0,2400,3,11.01,0.13,11,741,0,1
49,0,Associate,19237,24,0,2400,0,9.91,0.12,17,607,0,1
39,1,High School,37120,16,1,7200,1,14.96,0.19,11,682,0,1
36,1,High School,27288,10,0,2400,4,14.11,0.09,11,615,1,0
37,0,Master,30371,13,0,2400,4,11.71,0.08,11,719,0,0
39,0,Doctorate,39978,16,0,2400,4,8.88,0.06,17,698,0,0
47,1,Associate,37113,23,2,8000,0,11.01,0.22,17,591,1,0
40,0,Master,43013,20,0,2400,0,11.01,0.06,16,660,0,0
36,0,Doctorate,39124,12,0,2400,1,18.79,0.06,14,609,0,1
36,0,Associate,47263,13,0,2400,4,18.39,0.05,12,655,0,0
37,0,Associate,54573,15,0,2400,2,9.91,0.04,16,615,1,0
36,0,Bachelor,69873,14,0,2400,0,10,0.03,15,697,1,0
36,1,Associate,73131,14,0,2400,4,5.79,0.03,17,600,1,0
37,1,Master,120990,10,0,2400,3,9.99,0.02,16,711,1,0
38,0,Bachelor,36871,15,1,10000,4,11.22,0.27,17,598,0,0
44,0,Bachelor,37167,20,1,7500,4,11.01,0.2,16,627,1,0
37,1,Associate,37522,14,2,1200,1,11.99,0.03,15,683,0,0
44,0,Bachelor,121035,21,0,13500,0,8.9,0.11,17,600,0,0
39,1,Bachelor,242263,16,0,13500,2,11.49,0.06,14,605,1,0
36,1,Bachelor,41073,12,0,13475,1,15.68,0.33,15,669,0,1
39,1,High School,76600,18,0,13200,2,9.88,0.17,11,643,1,0
42,1,Associate,38119,17,1,7200,2,11.99,0.19,17,655,0,0
40,0,High School,76433,20,0,13050,5,11.48,0.17,15,539,0,0
42,0,Master,44235,15,0,13000,1,12.73,0.29,16,706,0,1
42,0,High School,47031,17,0,13000,1,11.01,0.28,11,684,0,1
38,0,High School,38473,20,1,5850,2,13.49,0.15,11,630,1,0
37,1,Master,38527,13,1,3000,0,9.99,0.08,16,669,1,0
45,1,Associate,27752,25,0,2500,2,5.99,0.09,11,614,0,0
42,1,Bachelor,32579,21,0,2500,4,10.37,0.08,14,660,1,0
36,0,Doctorate,38081,18,0,2500,0,8.9,0.07,13,716,1,0
42,1,Bachelor,39655,19,0,2500,3,7.49,0.06,17,739,0,1
36,1,Master,44353,13,0,2500,0,9.76,0.06,15,640,1,0
36,0,Associate,39064,14,1,5300,0,10.65,0.14,13,543,1,0
41,0,High School,39654,21,1,6000,4,11.01,0.15,12,560,0,0
47,1,High School,58536,26,0,2500,1,14.65,0.04,17,659,0,0
37,0,Associate,58570,14,0,2500,4,9.62,0.04,12,671,1,0
36,1,High School,39396,11,1,12000,3,10.37,0.3,11,557,1,0
36,0,Bachelor,39535,13,1,5000,0,8.88,0.13,13,688,0,0
39,1,High School,71669,17,0,2500,4,18.78,0.03,13,656,0,1
36,0,High School,73402,14,0,2500,5,11.49,0.03,16,628,0,1
39,1,High School,82551,17,0,2500,5,7.88,0.03,12,569,1,0
47,0,Associate,87173,24,0,2500,2,15.05,0.03,11,616,1,0
38,1,High School,97397,16,0,2500,4,10.99,0.03,13,681,0,0
44,0,High School,142342,21,0,2500,1,7.29,0.02,11,657,0,1
40,1,Bachelor,29882,18,0,2800,1,7.88,0.09,14,626,1,0
41,1,Associate,24070,21,0,2950,1,16.49,0.12,12,639,0,1
36,1,Associate,14060,13,0,3000,2,16.77,0.21,11,588,0,1
48,1,Doctorate,39711,23,1,15000,1,9.63,0.38,17,723,0,0
37,0,High School,18028,15,0,3000,2,13.61,0.17,17,686,0,1
37,0,Associate,39946,17,2,8000,5,15.99,0.2,11,602,1,0
37,0,Bachelor,21964,16,0,3000,2,11.01,0.14,16,701,0,1
36,1,Doctorate,39631,13,1,6600,4,13.24,0.17,11,708,0,0
38,1,Bachelor,22780,17,0,3000,0,13.23,0.13,14,664,0,1
36,0,Associate,40220,14,1,8500,3,11.49,0.21,12,572,0,0
41,1,Associate,26070,20,0,3000,1,11.01,0.12,15,617,1,0
40,0,High School,26927,16,0,3000,5,14.09,0.11,13,508,0,1
37,1,Bachelor,27245,16,0,3000,1,12.18,0.11,16,698,0,0
47,0,High School,37154,24,0,3000,4,12.23,0.08,16,564,1,0
36,0,Associate,36845,15,0,3000,1,10.38,0.08,11,710,0,0
37,1,High School,37242,16,0,3000,1,11.03,0.08,13,690,1,0
36,1,High School,38263,13,0,3000,4,12.42,0.08,12,683,1,0
42,1,High School,39203,19,0,3000,1,6.99,0.08,12,642,1,0
47,1,Associate,36963,25,0,3000,5,12.99,0.08,11,633,0,1
38,0,Bachelor,37254,12,0,3000,0,13.85,0.08,14,637,0,1
41,1,Bachelor,45683,20,0,3000,1,11.01,0.07,16,638,1,0
40,0,Associate,40636,16,1,1000,1,11.01,0.02,16,617,1,0
39,1,Associate,47133,16,0,3000,1,11.01,0.06,16,693,1,0
37,0,Associate,48858,19,0,3000,2,11.71,0.06,15,692,1,0
41,1,High School,40562,18,2,1000,1,7.29,0.02,17,642,0,0
42,1,Associate,46911,23,0,3000,1,17.56,0.06,15,636,0,1
43,1,High School,56219,17,0,3000,2,11.71,0.05,17,639,0,0
38,1,Associate,57772,19,0,3000,2,11.01,0.05,11,687,0,0
36,0,Master,41155,14,2,15000,2,18.39,0.36,16,704,0,0
36,0,Associate,41406,15,2,3000,4,8.49,0.07,14,567,1,0
39,1,High School,57370,15,0,3000,1,11.49,0.05,13,677,0,0
47,1,High School,41163,21,1,10000,4,5.42,0.24,12,556,1,0
37,1,High School,58810,17,0,3000,0,6.99,0.05,14,646,1,0
38,0,Associate,60309,12,0,3000,3,7.51,0.05,13,643,1,0
36,1,High School,61071,16,0,3000,2,11.26,0.05,11,528,1,0
37,1,High School,61198,18,0,3000,2,11.58,0.05,14,525,1,0
42,1,High School,41547,21,1,5000,2,11.01,0.12,11,643,0,0
36,1,Master,59624,13,0,12000,2,13.99,0.2,11,628,1,0
47,0,Associate,41671,25,1,7000,4,7.49,0.17,13,620,1,0
39,0,High School,61025,16,0,12000,4,11.71,0.2,15,600,0,0
36,1,Associate,41699,16,1,5000,2,10.65,0.12,11,737,0,0
45,0,High School,61037,23,0,12000,5,12.87,0.2,13,653,0,0
40,0,Associate,62778,18,0,12000,2,12.53,0.19,15,639,1,0
47,1,Bachelor,63290,24,0,12000,0,11.99,0.19,14,651,0,0
40,0,Master,64763,15,0,12000,5,7.88,0.19,11,704,0,0
38,1,High School,41719,17,2,11000,5,13.98,0.26,17,564,1,0
40,0,Associate,65941,22,0,12000,4,10.62,0.18,14,636,1,0
45,0,High School,66694,23,0,12000,2,9.91,0.18,12,625,1,0
43,1,Associate,41724,20,1,9800,5,11.01,0.23,17,684,1,0
39,1,High School,59892,14,0,12000,3,14.59,0.2,14,684,0,1
41,1,Associate,66629,22,0,12000,3,12.53,0.18,15,582,0,0
39,1,Associate,41825,19,1,5200,2,9.76,0.12,16,576,0,0
37,0,High School,67247,15,0,12000,1,11.71,0.18,15,557,1,0
46,1,Associate,68880,24,0,12000,5,10.37,0.17,14,681,0,0
40,1,Associate,42338,15,1,10000,1,11.01,0.24,12,624,1,0
40,1,High School,64677,18,0,3000,1,9.32,0.05,15,607,1,0
43,1,Master,65706,24,0,3000,3,8.94,0.05,14,746,0,0
37,0,Master,59960,12,0,3000,3,11.01,0.05,14,572,0,1
38,0,Associate,42136,14,1,6250,4,7.49,0.15,16,640,1,0
37,0,High School,66856,15,0,3000,4,11.01,0.04,14,699,0,0
39,1,High School,67238,17,0,3000,1,10.2,0.04,15,708,0,0
40,0,Associate,69679,15,0,3000,0,10,0.04,14,688,0,0
42,1,Associate,71312,20,0,3000,1,10.01,0.04,16,635,0,0
40,0,Associate,66294,19,0,3000,0,16.89,0.05,15,602,0,1
36,1,Associate,43382,12,1,12000,3,8.9,0.28,17,704,0,0
37,1,Master,73055,16,0,3000,3,12.53,0.04,11,744,0,0
40,1,Bachelor,42992,22,1,5600,2,10.65,0.13,13,676,1,0
36,1,Doctorate,75212,12,0,3000,0,8.9,0.04,12,731,0,0
40,0,High School,77880,16,0,3000,0,7.74,0.04,13,603,1,0
37,1,High School,78610,14,0,3000,3,12.53,0.04,14,580,1,0
50,0,Associate,79178,27,0,3000,2,10.99,0.04,14,490,1,0
36,1,High School,42977,17,1,7500,5,16.29,0.17,16,630,1,0
37,0,Associate,43187,16,2,16000,1,8.9,0.37,11,648,1,0
38,1,High School,43116,16,1,4800,2,7.51,0.11,14,665,0,0
40,0,Doctorate,85212,17,0,3000,1,10.75,0.04,15,715,0,0
36,1,High School,35661,16,1,4000,0,8.49,0.11,13,619,0,1
40,0,High School,90606,22,0,3000,1,14.27,0.03,15,681,1,0
44,0,High School,96092,23,0,3000,5,5.79,0.03,11,632,0,0
41,1,High School,102867,21,0,3000,4,13.49,0.03,17,632,0,0
37,1,High School,106490,16,0,3000,4,7.4,0.03,15,677,1,0
39,0,Bachelor,113961,19,0,3000,0,10.99,0.03,16,638,0,0
39,0,Master,117667,16,0,3000,4,9.25,0.03,17,667,1,0
38,0,Bachelor,42894,12,1,13075,3,7.29,0.3,16,700,0,0
40,1,High School,42806,20,1,4000,0,10.37,0.09,17,654,0,0
41,1,Associate,43009,19,1,1500,3,13.06,0.03,12,676,0,0
39,0,High School,432824,16,0,3000,4,11.48,0.01,12,650,0,0
47,0,Associate,78803,27,0,3100,3,13.49,0.04,12,661,1,0
36,0,High School,60601,15,0,3125,5,13.47,0.05,14,671,1,0
36,1,Associate,64582,15,0,3150,5,15.27,0.05,12,542,1,0
41,1,Bachelor,43295,19,1,1500,4,10.38,0.03,16,570,0,0
